center_lat,center_lon,end_date,flood_id,primary_country,severity,start_date
31.042172,30.481903,1445990400000,4305,Egypt,1.5,1445644800000
22.491628,-73.832354,1444262400000,4306,Bahamas,1.5,1443744000000
11.827777,78.855441,1449187200000,4309,India,2.0,1447113600000
35.665762,-91.082899,1454025600000,4314,USA,2.0,1450137600000
-26.036936,-55.848159,1454025600000,4315,Paraguay,2.0,1448928000000
-2.036427,39.51328,1452038400000,4317,Kenya,1.5,1448928000000
12.835664,121.22868,1452038400000,4318,Philippines,1.5,1449878400000
54.9868,-2.77486,1453766400000,4319,United Kingdom,2.0,1449273600000
-22.522713,-43.228975,1454025600000,4322,Brazil,1.0,1452816000000
-4.761681,35.504833,1454025600000,4324,Tanzania,1.0,1452729600000
-17.955485,-56.442003,1454025600000,4325,Brazil,1.0,1451952000000
-0.786333,-79.700891,1454025600000,4326,Ecuador,1.5,1453161600000
-41.858015,145.712371,1454025600000,4327,Australia,1.5,1453852800000
55.183358,-3.837328,1454025600000,4328,United Kingdom,1.5,1453852800000
-2.465434,103.351503,1457568000000,4330,Indonesia,1.0,1453075200000
44.67104,21.054631,1457568000000,4334,Serbia,1.5,1457222400000
-12.842969,-64.929023,1457568000000,4335,Bolivia,1.0,1456617600000
30.908557,-96.10583,1458864000000,4337,USA,2.0,1457395200000
33.054515,71.7788,1460505600000,4339,Pakistan,1.5,1457740800000
-28.563259,-63.122747,1458864000000,4340,Argentina,1.0,1457136000000
-31.143073,-58.223535,1460505600000,4346,Uruguay,2.0,1459468800000
-32.434709,-56.194568,1462924800000,4350,Uruguay,2.0,1460419200000
27.463976,95.606788,1462060800000,4355,India,1.5,1461110400000
-6.894272,35.999703,1464566400000,4357,Tanzania,1.5,1461283200000
51.31452,47.035303,1464566400000,4358,Russia,1.0,1460678400000
30.857441,-95.536729,1466726400000,4359,USA,1.5,1464220800000
-7.476875,110.032248,1466726400000,4364,Indonesia,1.5,1466121600000
18.315771,95.260379,1471305600000,4365,Myanmar,2.0,1464739200000
12.519849,34.242915,1467763200000,4369,Sudan,1.0,1467244800000
5.172299,101.075102,1468886400000,4376,Malaysia,1.0,1468800000000
22.810744,80.83492,1470182400000,4378,India,1.5,1467849600000
-27.594955,32.288179,1470182400000,4381,South Africa,1.0,1469404800000
24.095044,90.039502,1472169600000,4382,Bangladesh,1.5,1469404800000
39.333933,-77.214169,1469923200000,4386,USA,2.0,1469836800000
29.9879,-91.800461,1472169600000,4388,USA,2.0,1471132800000
26.347448,96.868707,1472169600000,4390,Thailand,1.0,1471219200000
15.485015,5.095075,1474502400000,4391,Mali,1.5,1473811200000
14.866708,100.394655,1476576000000,4403,Thailand,1.5,1475712000000
-34.663688,-55.669729,1478736000000,4412,Argentina,1.5,1476057600000
14.444781,100.753436,1481068800000,4423,Thailand,1.5,1480550400000
-33.770758,-59.807119,1483574400000,4427,Argentina,1.5,1482710400000
-21.521533,133.489083,1483574400000,4428,Australia,1.5,1482624000000
7.304939,100.060618,1486425600000,4432,Thailand,1.5,1483142400000
39.623615,-122.457654,1483574400000,4434,USA,1.5,1483488000000
-29.409362,-55.551237,1484956800000,4435,Brazil,1.0,1483574400000
-20.777836,34.515093,1486425600000,4439,Mozambique,1.5,1483228800000
38.803959,-120.824584,1488499200000,4444,USA,1.5,1487203200000
-31.695612,150.760044,1490140800000,4451,Australia,1.0,1489363200000
-20.569767,17.046184,1490140800000,4455,Namibia,1.0,1489017600000
-21.974973,148.68159,1491609600000,4458,Australia,2.0,1490659200000
24.317835,90.682833,1492473600000,4459,Bangladesh,1.0,1490832000000
-38.204246,176.790204,1492732800000,4461,New Zealand,2.0,1491350400000
-45.953281,-67.938778,1492732800000,4462,Argentina,1.5,1491350400000
-27.423069,-62.627877,1492732800000,4464,Argentina,1.5,1491350400000
51.254165,70.046756,1492732800000,4465,Kazakhstan,1.5,1492128000000
-2.878787,37.880209,1494806400000,4472,Kenya,1.0,1494201600000
27.613121,94.938714,1499040000000,4483,India,1.0,1496361600000
7.76344,125.249498,1497398400000,4485,Philippines,1.0,1497225600000
7.835109,-67.52709,1503273600000,4495,Venezuela,1.5,1501804800000
22.906125,88.084765,1502323200000,4499,India,1.0,1501113600000
21.65766,105.157778,1502323200000,4500,Vietnam,1.0,1501632000000
52.994591,9.920057,1501286400000,4503,Germany,1.5,1500940800000
28.16566,79.076049,1503705600000,4507,India,2.0,1502323200000
24.591169,90.014758,1503705600000,4508,Bangladesh,1.5,1502323200000
22.385119,114.138854,1503705600000,4515,China,2.0,1503446400000
28.594245,-81.625156,1505779200000,4516,USA,2.0,1504828800000
-25.311985,-57.598762,1516579200000,4562,Paraguay,1.0,1515801600000
-24.484188,-63.246465,1519171200000,4569,Argentina,1.5,1517443200000
-14.405328,-64.013513,1519171200000,4577,Bolivia,1.5,1518220800000
-17.015232,145.217501,1522022400000,4579,Australia,1.5,1520208000000
40.865552,19.941173,1520985600000,4580,Albania,1.0,1520380800000
44.734938,16.94721,1520985600000,4581,Croatia,1.0,1520640000000
39.686804,22.53924,1519948800000,4583,Greece,1.0,1519603200000
-8.497488,118.568754,1520294400000,4584,Indonesia,1.5,1520208000000
-11.247113,16.006957,1520985600000,4586,Angola,1.5,1519862400000
37.911751,-121.121506,1521849600000,4589,USA,1.5,1521590400000
-16.669172,47.827095,1521763200000,4590,Madagascar,1.5,1521158400000
38.292104,-88.11368,1523145600000,4594,USA,1.5,1522713600000
41.531705,26.671405,1523145600000,4597,Greece,1.5,1521936000000
-4.014862,29.640624,1525132800000,4602,Burundi,1.0,1524873600000
-1.783994,30.011777,1524614400000,4603,Rwanda,1.5,1524441600000
21.9855,93.8747,1529452800000,4632,Myanmar,1.5,1529020800000
33.3752,75.1439,1531267200000,4640,India,1.0,1529884800000
33.3024,72.5706,1531267200000,4645,Pakistan,1.0,1530576000000
11.9888,104.477,1532304000000,4652,Cambodia,1.5,1531785600000
21.1736,105.925,1532304000000,4653,Vietnam,1.5,1531785600000
47.6723,91.4251,1531958400000,4654,Mongolia,1.0,1531267200000
2.75369,-68.2941,1536019200000,4662,Colombia,1.5,1532563200000
27.2914,94.1222,1533859200000,4665,India,1.5,1533168000000
18.1914,95.4336,1533859200000,4666,Myanmar,1.5,1531612800000
10.4748,8.2375,1538438400000,4667,Nigeria,2.0,1534723200000
25.7354,82.4309,1536278400000,4673,India,1.5,1535760000000
35.0642,-78.9091,1538438400000,4676,USA,2.0,1536969600000
9.53755,-1.06606,1538438400000,4683,Ghana,1.5,1535760000000
23.7218,-105.236,1540598400000,4695,Mexico,1.5,1540252800000
-25.3427,-57.0853,1541548800000,4703,Paraguay,1.0,1540771200000
11.491,107.137,1543449600000,4704,Vietnam,1.0,1543017600000
35.7787,-120.058,1544400000000,4711,USA,1.5,1543968000000
