date,state,percentile,variable,income
2019-01-01,Johor,2,minimum,1244
2019-01-01,Johor,3,minimum,1646
2019-01-01,Johor,4,minimum,1898
2019-01-01,Johor,5,minimum,2095
2019-01-01,Johor,6,minimum,2262
2019-01-01,Johor,7,minimum,2427
2019-01-01,Johor,8,minimum,2514
2019-01-01,Johor,9,minimum,2585
2019-01-01,Johor,10,minimum,2657
2019-01-01,Johor,11,minimum,2736
2019-01-01,Johor,12,minimum,2822
2019-01-01,Johor,13,minimum,2909
2019-01-01,Johor,14,minimum,3015
2019-01-01,Johor,15,minimum,3105
2019-01-01,Johor,16,minimum,3181
2019-01-01,Johor,17,minimum,3280
2019-01-01,Johor,18,minimum,3371
2019-01-01,Johor,19,minimum,3462
2019-01-01,Johor,20,minimum,3573
2019-01-01,Johor,21,minimum,3677
2019-01-01,Johor,22,minimum,3756
2019-01-01,Johor,23,minimum,3827
2019-01-01,Johor,24,minimum,3922
2019-01-01,Johor,25,minimum,4002
2019-01-01,Johor,26,minimum,4091
2019-01-01,Johor,27,minimum,4194
2019-01-01,Johor,28,minimum,4282
2019-01-01,Johor,29,minimum,4368
2019-01-01,Johor,30,minimum,4436
2019-01-01,Johor,31,minimum,4532
2019-01-01,Johor,32,minimum,4610
2019-01-01,Johor,33,minimum,4700
2019-01-01,Johor,34,minimum,4798
2019-01-01,Johor,35,minimum,4883
2019-01-01,Johor,36,minimum,4961
2019-01-01,Johor,37,minimum,5042
2019-01-01,Johor,38,minimum,5118
2019-01-01,Johor,39,minimum,5222
2019-01-01,Johor,40,minimum,5314
2019-01-01,Johor,41,minimum,5400
2019-01-01,Johor,42,minimum,5505
2019-01-01,Johor,43,minimum,5589
2019-01-01,Johor,44,minimum,5682
2019-01-01,Johor,45,minimum,5777
2019-01-01,Johor,46,minimum,5870
2019-01-01,Johor,47,minimum,5979
2019-01-01,Johor,48,minimum,6074
2019-01-01,Johor,49,minimum,6196
2019-01-01,Johor,50,minimum,6297
2019-01-01,Johor,51,minimum,6428
2019-01-01,Johor,52,minimum,6561
2019-01-01,Johor,53,minimum,6672
2019-01-01,Johor,54,minimum,6773
2019-01-01,Johor,55,minimum,6885
2019-01-01,Johor,56,minimum,6996
2019-01-01,Johor,57,minimum,7088
2019-01-01,Johor,58,minimum,7205
2019-01-01,Johor,59,minimum,7315
2019-01-01,Johor,60,minimum,7432
2019-01-01,Johor,61,minimum,7549
2019-01-01,Johor,62,minimum,7671
2019-01-01,Johor,63,minimum,7789
2019-01-01,Johor,64,minimum,7904
2019-01-01,Johor,65,minimum,8011
2019-01-01,Johor,66,minimum,8193
2019-01-01,Johor,67,minimum,8331
2019-01-01,Johor,68,minimum,8478
2019-01-01,Johor,69,minimum,8613
2019-01-01,Johor,70,minimum,8747
2019-01-01,Johor,71,minimum,8928
2019-01-01,Johor,72,minimum,9071
2019-01-01,Johor,73,minimum,9255
2019-01-01,Johor,74,minimum,9445
2019-01-01,Johor,75,minimum,9625
2019-01-01,Johor,76,minimum,9808
2019-01-01,Johor,77,minimum,10002
2019-01-01,Johor,78,minimum,10171
2019-01-01,Johor,79,minimum,10393
2019-01-01,Johor,80,minimum,10614
2019-01-01,Johor,81,minimum,10880
2019-01-01,Johor,82,minimum,11163
2019-01-01,Johor,83,minimum,11468
2019-01-01,Johor,84,minimum,11760
2019-01-01,Johor,85,minimum,12099
2019-01-01,Johor,86,minimum,12467
2019-01-01,Johor,87,minimum,12785
2019-01-01,Johor,88,minimum,13175
2019-01-01,Johor,89,minimum,13573
2019-01-01,Johor,90,minimum,14121
2019-01-01,Johor,91,minimum,14629
2019-01-01,Johor,92,minimum,15304
2019-01-01,Johor,93,minimum,15873
2019-01-01,Johor,94,minimum,16607
2019-01-01,Johor,95,minimum,17288
2019-01-01,Johor,96,minimum,18694
2019-01-01,Johor,97,minimum,20029
2019-01-01,Johor,98,minimum,21947
2019-01-01,Johor,99,minimum,25930
2019-01-01,Johor,100,minimum,33688
2019-01-01,Kedah,1,minimum,
2019-01-01,Kedah,2,minimum,1077
2019-01-01,Kedah,3,minimum,1185
2019-01-01,Kedah,4,minimum,1373
2019-01-01,Kedah,5,minimum,1530
2019-01-01,Kedah,6,minimum,1649
2019-01-01,Kedah,7,minimum,1741
2019-01-01,Kedah,8,minimum,1812
2019-01-01,Kedah,9,minimum,1947
2019-01-01,Kedah,10,minimum,2028
2019-01-01,Kedah,11,minimum,2100
2019-01-01,Kedah,12,minimum,2171
2019-01-01,Kedah,13,minimum,2249
2019-01-01,Kedah,14,minimum,2341
2019-01-01,Kedah,15,minimum,2417
2019-01-01,Kedah,16,minimum,2495
2019-01-01,Kedah,17,minimum,2540
2019-01-01,Kedah,18,minimum,2578
2019-01-01,Kedah,19,minimum,2615
2019-01-01,Kedah,20,minimum,2646
2019-01-01,Kedah,21,minimum,2686
2019-01-01,Kedah,22,minimum,2730
2019-01-01,Kedah,23,minimum,2790
2019-01-01,Kedah,24,minimum,2836
2019-01-01,Kedah,25,minimum,2885
2019-01-01,Kedah,26,minimum,2942
2019-01-01,Kedah,27,minimum,2992
2019-01-01,Kedah,28,minimum,3036
2019-01-01,Kedah,29,minimum,3091
2019-01-01,Kedah,30,minimum,3133
2019-01-01,Kedah,31,minimum,3183
2019-01-01,Kedah,32,minimum,3235
2019-01-01,Kedah,33,minimum,3291
2019-01-01,Kedah,34,minimum,3344
2019-01-01,Kedah,35,minimum,3400
2019-01-01,Kedah,36,minimum,3445
2019-01-01,Kedah,37,minimum,3501
2019-01-01,Kedah,38,minimum,3552
2019-01-01,Kedah,39,minimum,3611
2019-01-01,Kedah,40,minimum,3678
2019-01-01,Kedah,41,minimum,3710
2019-01-01,Kedah,42,minimum,3783
2019-01-01,Kedah,43,minimum,3854
2019-01-01,Kedah,44,minimum,3916
2019-01-01,Kedah,45,minimum,3990
2019-01-01,Kedah,46,minimum,4038
2019-01-01,Kedah,47,minimum,4098
2019-01-01,Kedah,48,minimum,4153
2019-01-01,Kedah,49,minimum,4217
2019-01-01,Kedah,50,minimum,4279
2019-01-01,Kedah,51,minimum,4325
2019-01-01,Kedah,52,minimum,4394
2019-01-01,Kedah,53,minimum,4446
2019-01-01,Kedah,54,minimum,4536
2019-01-01,Kedah,55,minimum,4609
2019-01-01,Kedah,56,minimum,4680
2019-01-01,Kedah,57,minimum,4749
2019-01-01,Kedah,58,minimum,4821
2019-01-01,Kedah,59,minimum,4913
2019-01-01,Kedah,60,minimum,4966
2019-01-01,Kedah,61,minimum,5056
2019-01-01,Kedah,62,minimum,5147
2019-01-01,Kedah,63,minimum,5263
2019-01-01,Kedah,64,minimum,5343
2019-01-01,Kedah,65,minimum,5453
2019-01-01,Kedah,66,minimum,5548
2019-01-01,Kedah,67,minimum,5633
2019-01-01,Kedah,68,minimum,5752
2019-01-01,Kedah,69,minimum,5854
2019-01-01,Kedah,70,minimum,5975
2019-01-01,Kedah,71,minimum,6103
2019-01-01,Kedah,72,minimum,6240
2019-01-01,Kedah,73,minimum,6394
2019-01-01,Kedah,74,minimum,6509
2019-01-01,Kedah,75,minimum,6640
2019-01-01,Kedah,76,minimum,6803
2019-01-01,Kedah,77,minimum,6942
2019-01-01,Kedah,78,minimum,7106
2019-01-01,Kedah,79,minimum,7240
2019-01-01,Kedah,80,minimum,7404
2019-01-01,Kedah,81,minimum,7550
2019-01-01,Kedah,82,minimum,7820
2019-01-01,Kedah,83,minimum,7995
2019-01-01,Kedah,84,minimum,8207
2019-01-01,Kedah,85,minimum,8458
2019-01-01,Kedah,86,minimum,8656
2019-01-01,Kedah,87,minimum,8903
2019-01-01,Kedah,88,minimum,9197
2019-01-01,Kedah,89,minimum,9536
2019-01-01,Kedah,90,minimum,9862
2019-01-01,Kedah,91,minimum,10205
2019-01-01,Kedah,92,minimum,10612
2019-01-01,Kedah,93,minimum,11074
2019-01-01,Kedah,94,minimum,11533
2019-01-01,Kedah,95,minimum,12098
2019-01-01,Kedah,96,minimum,12799
2019-01-01,Kedah,97,minimum,14182
2019-01-01,Kedah,98,minimum,15770
2019-01-01,Kedah,99,minimum,17700
2019-01-01,Kedah,100,minimum,21955
2019-01-01,Kelantan,1,minimum,
2019-01-01,Kelantan,2,minimum,975
2019-01-01,Kelantan,3,minimum,1108
2019-01-01,Kelantan,4,minimum,1201
2019-01-01,Kelantan,5,minimum,1389
2019-01-01,Kelantan,6,minimum,1487
2019-01-01,Kelantan,7,minimum,1564
2019-01-01,Kelantan,8,minimum,1628
2019-01-01,Kelantan,9,minimum,1682
2019-01-01,Kelantan,10,minimum,1742
2019-01-01,Kelantan,11,minimum,1793
2019-01-01,Kelantan,12,minimum,1846
2019-01-01,Kelantan,13,minimum,1907
2019-01-01,Kelantan,14,minimum,1961
2019-01-01,Kelantan,15,minimum,2007
2019-01-01,Kelantan,16,minimum,2067
2019-01-01,Kelantan,17,minimum,2115
2019-01-01,Kelantan,18,minimum,2157
2019-01-01,Kelantan,19,minimum,2207
2019-01-01,Kelantan,20,minimum,2258
2019-01-01,Kelantan,21,minimum,2301
2019-01-01,Kelantan,22,minimum,2357
2019-01-01,Kelantan,23,minimum,2402
2019-01-01,Kelantan,24,minimum,2455
2019-01-01,Kelantan,25,minimum,2491
2019-01-01,Kelantan,26,minimum,2514
2019-01-01,Kelantan,27,minimum,2532
2019-01-01,Kelantan,28,minimum,2556
2019-01-01,Kelantan,29,minimum,2584
2019-01-01,Kelantan,30,minimum,2606
2019-01-01,Kelantan,31,minimum,2640
2019-01-01,Kelantan,32,minimum,2672
2019-01-01,Kelantan,33,minimum,2700
2019-01-01,Kelantan,34,minimum,2738
2019-01-01,Kelantan,35,minimum,2778
2019-01-01,Kelantan,36,minimum,2819
2019-01-01,Kelantan,37,minimum,2862
2019-01-01,Kelantan,38,minimum,2913
2019-01-01,Kelantan,39,minimum,2960
2019-01-01,Kelantan,40,minimum,2995
2019-01-01,Kelantan,41,minimum,3030
2019-01-01,Kelantan,42,minimum,3069
2019-01-01,Kelantan,43,minimum,3115
2019-01-01,Kelantan,44,minimum,3170
2019-01-01,Kelantan,45,minimum,3226
2019-01-01,Kelantan,46,minimum,3285
2019-01-01,Kelantan,47,minimum,3333
2019-01-01,Kelantan,48,minimum,3388
2019-01-01,Kelantan,49,minimum,3458
2019-01-01,Kelantan,50,minimum,3508
2019-01-01,Kelantan,51,minimum,3565
2019-01-01,Kelantan,52,minimum,3624
2019-01-01,Kelantan,53,minimum,3683
2019-01-01,Kelantan,54,minimum,3747
2019-01-01,Kelantan,55,minimum,3805
2019-01-01,Kelantan,56,minimum,3862
2019-01-01,Kelantan,57,minimum,3940
2019-01-01,Kelantan,58,minimum,4011
2019-01-01,Kelantan,59,minimum,4080
2019-01-01,Kelantan,60,minimum,4145
2019-01-01,Kelantan,61,minimum,4242
2019-01-01,Kelantan,62,minimum,4330
2019-01-01,Kelantan,63,minimum,4420
2019-01-01,Kelantan,64,minimum,4503
2019-01-01,Kelantan,65,minimum,4592
2019-01-01,Kelantan,66,minimum,4683
2019-01-01,Kelantan,67,minimum,4779
2019-01-01,Kelantan,68,minimum,4891
2019-01-01,Kelantan,69,minimum,4967
2019-01-01,Kelantan,70,minimum,5069
2019-01-01,Kelantan,71,minimum,5188
2019-01-01,Kelantan,72,minimum,5303
2019-01-01,Kelantan,73,minimum,5433
2019-01-01,Kelantan,74,minimum,5574
2019-01-01,Kelantan,75,minimum,5711
2019-01-01,Kelantan,76,minimum,5828
2019-01-01,Kelantan,77,minimum,5969
2019-01-01,Kelantan,78,minimum,6111
2019-01-01,Kelantan,79,minimum,6270
2019-01-01,Kelantan,80,minimum,6482
2019-01-01,Kelantan,81,minimum,6620
2019-01-01,Kelantan,82,minimum,6788
2019-01-01,Kelantan,83,minimum,7039
2019-01-01,Kelantan,84,minimum,7341
2019-01-01,Kelantan,85,minimum,7572
2019-01-01,Kelantan,86,minimum,7826
2019-01-01,Kelantan,87,minimum,8123
2019-01-01,Kelantan,88,minimum,8345
2019-01-01,Kelantan,89,minimum,8650
2019-01-01,Kelantan,90,minimum,9059
2019-01-01,Kelantan,91,minimum,9510
2019-01-01,Kelantan,92,minimum,9978
2019-01-01,Kelantan,93,minimum,10796
2019-01-01,Kelantan,94,minimum,11312
2019-01-01,Kelantan,95,minimum,12096
2019-01-01,Kelantan,96,minimum,12975
2019-01-01,Kelantan,97,minimum,13780
2019-01-01,Kelantan,98,minimum,15117
2019-01-01,Kelantan,99,minimum,16720
2019-01-01,Kelantan,100,minimum,19812
2019-01-01,Melaka,1,minimum,
2019-01-01,Melaka,2,minimum,1305
2019-01-01,Melaka,3,minimum,1579
2019-01-01,Melaka,4,minimum,1807
2019-01-01,Melaka,5,minimum,1982
2019-01-01,Melaka,6,minimum,2081
2019-01-01,Melaka,7,minimum,2243
2019-01-01,Melaka,8,minimum,2377
2019-01-01,Melaka,9,minimum,2521
2019-01-01,Melaka,10,minimum,2567
2019-01-01,Melaka,11,minimum,2619
2019-01-01,Melaka,12,minimum,2665
2019-01-01,Melaka,13,minimum,2709
2019-01-01,Melaka,14,minimum,2779
2019-01-01,Melaka,15,minimum,2839
2019-01-01,Melaka,16,minimum,2908
2019-01-01,Melaka,17,minimum,2975
2019-01-01,Melaka,18,minimum,3030
2019-01-01,Melaka,19,minimum,3145
2019-01-01,Melaka,20,minimum,3209
2019-01-01,Melaka,21,minimum,3319
2019-01-01,Melaka,22,minimum,3391
2019-01-01,Melaka,23,minimum,3475
2019-01-01,Melaka,24,minimum,3548
2019-01-01,Melaka,25,minimum,3622
2019-01-01,Melaka,26,minimum,3745
2019-01-01,Melaka,27,minimum,3791
2019-01-01,Melaka,28,minimum,3920
2019-01-01,Melaka,29,minimum,4014
2019-01-01,Melaka,30,minimum,4114
2019-01-01,Melaka,31,minimum,4187
2019-01-01,Melaka,32,minimum,4260
2019-01-01,Melaka,33,minimum,4354
2019-01-01,Melaka,34,minimum,4456
2019-01-01,Melaka,35,minimum,4572
2019-01-01,Melaka,36,minimum,4655
2019-01-01,Melaka,37,minimum,4739
2019-01-01,Melaka,38,minimum,4822
2019-01-01,Melaka,39,minimum,4896
2019-01-01,Melaka,40,minimum,5009
2019-01-01,Melaka,41,minimum,5110
2019-01-01,Melaka,42,minimum,5223
2019-01-01,Melaka,43,minimum,5321
2019-01-01,Melaka,44,minimum,5424
2019-01-01,Melaka,45,minimum,5578
2019-01-01,Melaka,46,minimum,5662
2019-01-01,Melaka,47,minimum,5751
2019-01-01,Melaka,48,minimum,5857
2019-01-01,Melaka,49,minimum,5929
2019-01-01,Melaka,50,minimum,5992
2019-01-01,Melaka,51,minimum,6064
2019-01-01,Melaka,52,minimum,6153
2019-01-01,Melaka,53,minimum,6258
2019-01-01,Melaka,54,minimum,6381
2019-01-01,Melaka,55,minimum,6453
2019-01-01,Melaka,56,minimum,6554
2019-01-01,Melaka,57,minimum,6633
2019-01-01,Melaka,58,minimum,6716
2019-01-01,Melaka,59,minimum,6812
2019-01-01,Melaka,60,minimum,6892
2019-01-01,Melaka,61,minimum,7006
2019-01-01,Melaka,62,minimum,7158
2019-01-01,Melaka,63,minimum,7266
2019-01-01,Melaka,64,minimum,7365
2019-01-01,Melaka,65,minimum,7465
2019-01-01,Melaka,66,minimum,7610
2019-01-01,Melaka,67,minimum,7735
2019-01-01,Melaka,68,minimum,7891
2019-01-01,Melaka,69,minimum,8045
2019-01-01,Melaka,70,minimum,8193
2019-01-01,Melaka,71,minimum,8359
2019-01-01,Melaka,72,minimum,8553
2019-01-01,Melaka,73,minimum,8778
2019-01-01,Melaka,74,minimum,9046
2019-01-01,Melaka,75,minimum,9248
2019-01-01,Melaka,76,minimum,9482
2019-01-01,Melaka,77,minimum,9660
2019-01-01,Melaka,78,minimum,9948
2019-01-01,Melaka,79,minimum,10265
2019-01-01,Melaka,80,minimum,10500
2019-01-01,Melaka,81,minimum,10730
2019-01-01,Melaka,82,minimum,10951
2019-01-01,Melaka,83,minimum,11301
2019-01-01,Melaka,84,minimum,11717
2019-01-01,Melaka,85,minimum,11955
2019-01-01,Melaka,86,minimum,12314
2019-01-01,Melaka,87,minimum,12707
2019-01-01,Melaka,88,minimum,13113
2019-01-01,Melaka,89,minimum,13438
2019-01-01,Melaka,90,minimum,13904
2019-01-01,Melaka,91,minimum,14407
2019-01-01,Melaka,92,minimum,15031
2019-01-01,Melaka,93,minimum,15597
2019-01-01,Melaka,94,minimum,16115
2019-01-01,Melaka,95,minimum,16816
2019-01-01,Melaka,96,minimum,17428
2019-01-01,Melaka,97,minimum,19310
2019-01-01,Melaka,98,minimum,22205
2019-01-01,Melaka,99,minimum,26838
2019-01-01,Melaka,100,minimum,33005
2019-01-01,Negeri Sembilan,1,minimum,
2019-01-01,Negeri Sembilan,2,minimum,1187
2019-01-01,Negeri Sembilan,3,minimum,1493
2019-01-01,Negeri Sembilan,4,minimum,1654
2019-01-01,Negeri Sembilan,5,minimum,1809
2019-01-01,Negeri Sembilan,6,minimum,1946
2019-01-01,Negeri Sembilan,7,minimum,2040
2019-01-01,Negeri Sembilan,8,minimum,2191
2019-01-01,Negeri Sembilan,9,minimum,2291
2019-01-01,Negeri Sembilan,10,minimum,2355
2019-01-01,Negeri Sembilan,11,minimum,2404
2019-01-01,Negeri Sembilan,12,minimum,2463
2019-01-01,Negeri Sembilan,13,minimum,2520
2019-01-01,Negeri Sembilan,14,minimum,2550
2019-01-01,Negeri Sembilan,15,minimum,2574
2019-01-01,Negeri Sembilan,16,minimum,2611
2019-01-01,Negeri Sembilan,17,minimum,2650
2019-01-01,Negeri Sembilan,18,minimum,2682
2019-01-01,Negeri Sembilan,19,minimum,2716
2019-01-01,Negeri Sembilan,20,minimum,2749
2019-01-01,Negeri Sembilan,21,minimum,2801
2019-01-01,Negeri Sembilan,22,minimum,2848
2019-01-01,Negeri Sembilan,23,minimum,2903
2019-01-01,Negeri Sembilan,24,minimum,2954
2019-01-01,Negeri Sembilan,25,minimum,3011
2019-01-01,Negeri Sembilan,26,minimum,3070
2019-01-01,Negeri Sembilan,27,minimum,3128
2019-01-01,Negeri Sembilan,28,minimum,3202
2019-01-01,Negeri Sembilan,29,minimum,3277
2019-01-01,Negeri Sembilan,30,minimum,3352
2019-01-01,Negeri Sembilan,31,minimum,3428
2019-01-01,Negeri Sembilan,32,minimum,3500
2019-01-01,Negeri Sembilan,33,minimum,3574
2019-01-01,Negeri Sembilan,34,minimum,3668
2019-01-01,Negeri Sembilan,35,minimum,3747
2019-01-01,Negeri Sembilan,36,minimum,3843
2019-01-01,Negeri Sembilan,37,minimum,3908
2019-01-01,Negeri Sembilan,38,minimum,3978
2019-01-01,Negeri Sembilan,39,minimum,4059
2019-01-01,Negeri Sembilan,40,minimum,4150
2019-01-01,Negeri Sembilan,41,minimum,4210
2019-01-01,Negeri Sembilan,42,minimum,4300
2019-01-01,Negeri Sembilan,43,minimum,4352
2019-01-01,Negeri Sembilan,44,minimum,4442
2019-01-01,Negeri Sembilan,45,minimum,4554
2019-01-01,Negeri Sembilan,46,minimum,4630
2019-01-01,Negeri Sembilan,47,minimum,4719
2019-01-01,Negeri Sembilan,48,minimum,4841
2019-01-01,Negeri Sembilan,49,minimum,4919
2019-01-01,Negeri Sembilan,50,minimum,4959
2019-01-01,Negeri Sembilan,51,minimum,5006
2019-01-01,Negeri Sembilan,52,minimum,5057
2019-01-01,Negeri Sembilan,53,minimum,5110
2019-01-01,Negeri Sembilan,54,minimum,5191
2019-01-01,Negeri Sembilan,55,minimum,5249
2019-01-01,Negeri Sembilan,56,minimum,5386
2019-01-01,Negeri Sembilan,57,minimum,5467
2019-01-01,Negeri Sembilan,58,minimum,5547
2019-01-01,Negeri Sembilan,59,minimum,5634
2019-01-01,Negeri Sembilan,60,minimum,5707
2019-01-01,Negeri Sembilan,61,minimum,5866
2019-01-01,Negeri Sembilan,62,minimum,6040
2019-01-01,Negeri Sembilan,63,minimum,6181
2019-01-01,Negeri Sembilan,64,minimum,6298
2019-01-01,Negeri Sembilan,65,minimum,6392
2019-01-01,Negeri Sembilan,66,minimum,6525
2019-01-01,Negeri Sembilan,67,minimum,6636
2019-01-01,Negeri Sembilan,68,minimum,6796
2019-01-01,Negeri Sembilan,69,minimum,6920
2019-01-01,Negeri Sembilan,70,minimum,7060
2019-01-01,Negeri Sembilan,71,minimum,7207
2019-01-01,Negeri Sembilan,72,minimum,7361
2019-01-01,Negeri Sembilan,73,minimum,7514
2019-01-01,Negeri Sembilan,74,minimum,7676
2019-01-01,Negeri Sembilan,75,minimum,7894
2019-01-01,Negeri Sembilan,76,minimum,8023
2019-01-01,Negeri Sembilan,77,minimum,8238
2019-01-01,Negeri Sembilan,78,minimum,8486
2019-01-01,Negeri Sembilan,79,minimum,8735
2019-01-01,Negeri Sembilan,80,minimum,8996
2019-01-01,Negeri Sembilan,81,minimum,9300
2019-01-01,Negeri Sembilan,82,minimum,9557
2019-01-01,Negeri Sembilan,83,minimum,9908
2019-01-01,Negeri Sembilan,84,minimum,10255
2019-01-01,Negeri Sembilan,85,minimum,10569
2019-01-01,Negeri Sembilan,86,minimum,10844
2019-01-01,Negeri Sembilan,87,minimum,11296
2019-01-01,Negeri Sembilan,88,minimum,11757
2019-01-01,Negeri Sembilan,89,minimum,12132
2019-01-01,Negeri Sembilan,90,minimum,12770
2019-01-01,Negeri Sembilan,91,minimum,13257
2019-01-01,Negeri Sembilan,92,minimum,13914
2019-01-01,Negeri Sembilan,93,minimum,14547
2019-01-01,Negeri Sembilan,94,minimum,15929
2019-01-01,Negeri Sembilan,95,minimum,16864
2019-01-01,Negeri Sembilan,96,minimum,17980
2019-01-01,Negeri Sembilan,97,minimum,19548
2019-01-01,Negeri Sembilan,98,minimum,21054
2019-01-01,Negeri Sembilan,99,minimum,24828
2019-01-01,Negeri Sembilan,100,minimum,28178
2019-01-01,Pahang,1,minimum,
2019-01-01,Pahang,2,minimum,1162
2019-01-01,Pahang,3,minimum,1564
2019-01-01,Pahang,4,minimum,1781
2019-01-01,Pahang,5,minimum,1953
2019-01-01,Pahang,6,minimum,2083
2019-01-01,Pahang,7,minimum,2225
2019-01-01,Pahang,8,minimum,2342
2019-01-01,Pahang,9,minimum,2436
2019-01-01,Pahang,10,minimum,2506
2019-01-01,Pahang,11,minimum,2554
2019-01-01,Pahang,12,minimum,2588
2019-01-01,Pahang,13,minimum,2634
2019-01-01,Pahang,14,minimum,2678
2019-01-01,Pahang,15,minimum,2715
2019-01-01,Pahang,16,minimum,2766
2019-01-01,Pahang,17,minimum,2817
2019-01-01,Pahang,18,minimum,2863
2019-01-01,Pahang,19,minimum,2922
2019-01-01,Pahang,20,minimum,2967
2019-01-01,Pahang,21,minimum,3018
2019-01-01,Pahang,22,minimum,3072
2019-01-01,Pahang,23,minimum,3110
2019-01-01,Pahang,24,minimum,3145
2019-01-01,Pahang,25,minimum,3180
2019-01-01,Pahang,26,minimum,3224
2019-01-01,Pahang,27,minimum,3265
2019-01-01,Pahang,28,minimum,3318
2019-01-01,Pahang,29,minimum,3364
2019-01-01,Pahang,30,minimum,3405
2019-01-01,Pahang,31,minimum,3453
2019-01-01,Pahang,32,minimum,3489
2019-01-01,Pahang,33,minimum,3524
2019-01-01,Pahang,34,minimum,3564
2019-01-01,Pahang,35,minimum,3593
2019-01-01,Pahang,36,minimum,3649
2019-01-01,Pahang,37,minimum,3705
2019-01-01,Pahang,38,minimum,3745
2019-01-01,Pahang,39,minimum,3802
2019-01-01,Pahang,40,minimum,3856
2019-01-01,Pahang,41,minimum,3900
2019-01-01,Pahang,42,minimum,3948
2019-01-01,Pahang,43,minimum,4009
2019-01-01,Pahang,44,minimum,4067
2019-01-01,Pahang,45,minimum,4122
2019-01-01,Pahang,46,minimum,4163
2019-01-01,Pahang,47,minimum,4217
2019-01-01,Pahang,48,minimum,4279
2019-01-01,Pahang,49,minimum,4326
2019-01-01,Pahang,50,minimum,4378
2019-01-01,Pahang,51,minimum,4442
2019-01-01,Pahang,52,minimum,4486
2019-01-01,Pahang,53,minimum,4535
2019-01-01,Pahang,54,minimum,4607
2019-01-01,Pahang,55,minimum,4665
2019-01-01,Pahang,56,minimum,4740
2019-01-01,Pahang,57,minimum,4799
2019-01-01,Pahang,58,minimum,4867
2019-01-01,Pahang,59,minimum,4973
2019-01-01,Pahang,60,minimum,5056
2019-01-01,Pahang,61,minimum,5133
2019-01-01,Pahang,62,minimum,5216
2019-01-01,Pahang,63,minimum,5321
2019-01-01,Pahang,64,minimum,5399
2019-01-01,Pahang,65,minimum,5500
2019-01-01,Pahang,66,minimum,5587
2019-01-01,Pahang,67,minimum,5675
2019-01-01,Pahang,68,minimum,5795
2019-01-01,Pahang,69,minimum,5908
2019-01-01,Pahang,70,minimum,6027
2019-01-01,Pahang,71,minimum,6132
2019-01-01,Pahang,72,minimum,6257
2019-01-01,Pahang,73,minimum,6368
2019-01-01,Pahang,74,minimum,6480
2019-01-01,Pahang,75,minimum,6614
2019-01-01,Pahang,76,minimum,6776
2019-01-01,Pahang,77,minimum,6928
2019-01-01,Pahang,78,minimum,7048
2019-01-01,Pahang,79,minimum,7240
2019-01-01,Pahang,80,minimum,7417
2019-01-01,Pahang,81,minimum,7600
2019-01-01,Pahang,82,minimum,7764
2019-01-01,Pahang,83,minimum,7975
2019-01-01,Pahang,84,minimum,8159
2019-01-01,Pahang,85,minimum,8412
2019-01-01,Pahang,86,minimum,8698
2019-01-01,Pahang,87,minimum,9018
2019-01-01,Pahang,88,minimum,9366
2019-01-01,Pahang,89,minimum,9620
2019-01-01,Pahang,90,minimum,10030
2019-01-01,Pahang,91,minimum,10439
2019-01-01,Pahang,92,minimum,10920
2019-01-01,Pahang,93,minimum,11395
2019-01-01,Pahang,94,minimum,11859
2019-01-01,Pahang,95,minimum,12508
2019-01-01,Pahang,96,minimum,13155
2019-01-01,Pahang,97,minimum,14467
2019-01-01,Pahang,98,minimum,15662
2019-01-01,Pahang,99,minimum,17642
2019-01-01,Pahang,100,minimum,21372
2019-01-01,Pulau Pinang,1,minimum,
2019-01-01,Pulau Pinang,2,minimum,1458
2019-01-01,Pulau Pinang,3,minimum,1771
2019-01-01,Pulau Pinang,4,minimum,2033
2019-01-01,Pulau Pinang,5,minimum,2177
2019-01-01,Pulau Pinang,6,minimum,2358
2019-01-01,Pulau Pinang,7,minimum,2496
2019-01-01,Pulau Pinang,8,minimum,2568
2019-01-01,Pulau Pinang,9,minimum,2626
2019-01-01,Pulau Pinang,10,minimum,2673
2019-01-01,Pulau Pinang,11,minimum,2770
2019-01-01,Pulau Pinang,12,minimum,2865
2019-01-01,Pulau Pinang,13,minimum,2982
2019-01-01,Pulau Pinang,14,minimum,3070
2019-01-01,Pulau Pinang,15,minimum,3166
2019-01-01,Pulau Pinang,16,minimum,3233
2019-01-01,Pulau Pinang,17,minimum,3323
2019-01-01,Pulau Pinang,18,minimum,3389
2019-01-01,Pulau Pinang,19,minimum,3471
2019-01-01,Pulau Pinang,20,minimum,3555
2019-01-01,Pulau Pinang,21,minimum,3633
2019-01-01,Pulau Pinang,22,minimum,3715
2019-01-01,Pulau Pinang,23,minimum,3830
2019-01-01,Pulau Pinang,24,minimum,3915
2019-01-01,Pulau Pinang,25,minimum,3991
2019-01-01,Pulau Pinang,26,minimum,4066
2019-01-01,Pulau Pinang,27,minimum,4122
2019-01-01,Pulau Pinang,28,minimum,4208
2019-01-01,Pulau Pinang,29,minimum,4288
2019-01-01,Pulau Pinang,30,minimum,4363
2019-01-01,Pulau Pinang,31,minimum,4460
2019-01-01,Pulau Pinang,32,minimum,4540
2019-01-01,Pulau Pinang,33,minimum,4634
2019-01-01,Pulau Pinang,34,minimum,4723
2019-01-01,Pulau Pinang,35,minimum,4802
2019-01-01,Pulau Pinang,36,minimum,4892
