area,center_lat,center_lon,dead,displaced,end_date,id,main_cause,primary_country,severity,start_date
6495754813.230469,-2.681959,113.972187,0,0,1272758400000,DFO_3640_From_20100416_to_20100502,Heavy Rain,Indonesia,1.0,1271376000000
19587197.734375,14.034428,44.310369,7,0,1273104000000,DFO_3642_From_20100505_to_20100506,Torrential Rain,Yemen,1.0,1273017600000
983552798.78125,34.383924,62.2514,70,40000,1273795200000,DFO_3643_From_20100504_to_20100514,Torrential Rain,Afghanistan,1.0,1272931200000
794773178.4023438,49.773614,19.644003,12,0,1274659200000,DFO_3648_From_20100515_to_20100524,Heavy Rain,Czech Republic,2.0,1273881600000
5013195787.3359375,26.638053,93.122627,0,10000,1277510400000,DFO_3650_From_20100515_to_20100626,Monsoonal Rain,India,1.5,1273881600000
15455079403.070312,26.444151,115.482581,379,2370000,1277683200000,DFO_3651_From_20100515_to_20100628,Monsoonal Rain,China,1.5,1273881600000
730937404.3671875,15.21825,79.484382,27,50000,1274659200000,DFO_3652_From_20100518_to_20100524,Heavy rain,India,1.0,1274140800000
940194122.7382812,14.075249,-89.563601,172,94000,1274659200000,DFO_3653_From_20100518_to_20100524,Tropical Cyclone Agatha,Guatamala,2.0,1274140800000
752152168.4375,-45.156686,169.917994,0,0,1275264000000,DFO_3654_From_20100525_to_20100531,Heavy Rain,New Zealand,2.0,1274745600000
972839014.8007812,49.875668,-97.789125,0,0,1275264000000,DFO_3655_From_20100529_to_20100531,Heavy Rain,Canada,1.0,1275091200000
685901457.1992188,6.778414,125.300141,27,0,1275350400000,DFO_3656_From_20100529_to_20100601,Torrential Rain,Philippines,1.0,1275091200000
2162507193.5078125,49.671561,19.797084,0,3000,1276214400000,DFO_3657_From_20100529_to_20100611,Heavy Rain,Hungary,1.0,1275091200000
590605085.8789062,25.117454,67.905172,23,4000,1275868800000,DFO_3658_From_20100606_to_20100607,Tropical Cyclone Phet,Pakistan,1.0,1275782400000
176446867.34765625,34.577827,-94.094783,20,0,1276214400000,DFO_3659_From_20100611_to_20100611,Torrential Rain,USA,2.0,1276214400000
187440025.3046875,43.497315,6.591342,19,0,1276732800000,DFO_3661_From_20100616_to_20100617,Torrential Rain,France,2.0,1276646400000
5775347999.308594,22.280362,94.010494,60,0,1277510400000,DFO_3662_From_20100615_to_20100626,Monsoonal Rain,Myanmar,1.0,1276560000000
288376143.0546875,7.93162,-0.981038,30,0,1277510400000,DFO_3663_From_20100622_to_20100626,Heavy Rain,Ghana,1.0,1277164800000
214735717.57421875,43.987173,17.704984,46,0,1277510400000,DFO_3665_From_20100622_to_20100626,Heavy Rain,Bosnia and Herzegovina,1.0,1277164800000
43318845.7890625,36.026988,72.079166,46,0,1277337600000,DFO_3666_From_20100622_to_20100624,Torrential Rain,Pakistan,1.0,1277164800000
3221471175.421875,-6.35589,-37.781582,50,150000,1277856000000,DFO_3667_From_20100622_to_20100630,Heavy Rain,Brazil,2.0,1277164800000
125207365.12109375,24.949065,121.605799,0,0,1277596800000,DFO_3668_From_20100625_to_20100627,Torrential Rain,Taiwan,1.0,1277424000000
137003926.36328125,19.254472,-70.392824,0,0,1277596800000,DFO_3670_From_20100625_to_20100627,Torrential Rain,Dominican Republic,1.0,1277424000000
875095723.6601562,24.31123,-100.417006,6,50000,1278460800000,DFO_3671_From_20100630_to_20100707,Tropical Cyclone Alex,Mexico,2.0,1277856000000
2128330462.9257812,51.865714,-103.835803,0,0,1278374400000,DFO_3673_From_20100702_to_20100706,Heavy Rain,Canada,1.5,1278028800000
8292024765.253906,30.18952,74.778484,98,523000,1279152000000,DFO_3674_From_20100705_to_20100715,Monsoonal Rain,India,1.0,1278288000000
2266389120.546875,39.486607,97.128233,15,0,1278979200000,DFO_3676_From_20100706_to_20100713,Torrential Rain,China,1.0,1278374400000
4034226727.828125,28.005572,113.171066,600,2400000,1279152000000,DFO_3678_From_20100701_to_20100715,Torrential Rain,China,1.0,1277942400000
13201350022.796875,23.994863,90.035505,0,600000,1278979200000,DFO_3679_From_20100701_to_20100713,Monsoonal Rain,Bangladesh,1.0,1277942400000
4869581438.667969,29.138367,115.885692,0,10000,1279843200000,DFO_3681_From_20100707_to_20100723,Torrential Rain,China,1.5,1278460800000
353980638.74609375,22.673269,114.010074,1,15000,1279843200000,DFO_3688_From_20100721_to_20100723,Tropical Storm Chanthu,China,1.5,1279670400000
1494415492.5,41.058233,-91.002557,1,500,1280016000000,DFO_3689_From_20100725_to_20100725,"Dam Failure, Heavy Rain",USA,1.0,1280016000000
11618047114.792969,31.577449,111.073863,1100,300000,1280793600000,DFO_3692_From_20100723_to_20100803,Monsoonal Rain,China,2.0,1279843200000
10043205830.027344,33.363388,73.257885,1750,10000000,1289779200000,DFO_3696_From_20100727_to_20101115,Monsoonal Rain,Pakistan,2.0,1280188800000
308810716.70703125,51.467705,13.995334,15,3000,1281225600000,DFO_3698_From_20100727_to_20100808,Torrential Rain,Germany,1.5,1280188800000
6132032121.59375,17.909999,-92.249999,100,50000,1286323200000,DFO_3707_From_20100815_to_20101006,Tropical Storm,Mexico,2.0,1281830400000
9040609215.0,26.234999,92.250001,1,30000,1284681600000,DFO_3713_From_20100905_to_20100917,Torrential Rains,Inda,1.5,1283644800000
3855142769.03125,11.384999,14.625001,24,70000,1284681600000,DFO_3714_From_20100815_to_20100917,Heavy Rain,Chad,1.5,1281830400000
34156106319.86328,25.424999,89.640001,0,140000,1285804800000,DFO_3716_From_20100909_to_20100930,Monsoon Rains,Bangladesh,1.5,1283990400000
13151732295.113281,26.729999,82.845001,88,15000,1285804800000,DFO_3717_From_20100918_to_20100930,Monsoon Rains,India,1.5,1284768000000
4545308367.5390625,14.399999,-87.569999,19,0,1285804800000,DFO_3721_From_20100918_to_20100930,Tropical Storm Matthew,Mexico,2.0,1284768000000
1441562551.6523438,44.009999,-90.179999,0,0,1285804800000,DFO_3722_From_20100922_to_20100930,Heavy Rain,USA,2.0,1285113600000
4247720245.1835938,14.444999,100.350001,2,0,1285804800000,DFO_3723_From_20100920_to_20100930,Torrential Rain,Thailand,1.5,1284940800000
86246243.421875,-1.223516,132.810984,84,0,1286323200000,DFO_3726_From_20101002_to_20101006,Torrential Rain,Indonesia,1.5,1285977600000
29855420179.59375,24.209999,91.035001,15,500000,1286841600000,DFO_3732_From_20101001_to_20101012,Heavy Rain and Storm Surge,Bangladesh,1.5,1285891200000
1519526324.53125,-30.555001,144.270001,0,0,1287446400000,DFO_3734_From_20101015_to_20101019,Heavy Rain,Australia,1.0,1287100800000
13945604336.945312,15.029999,102.195001,206,0,1289779200000,DFO_3737_From_20101010_to_20101115,Heavy Rain,Thailand,2.0,1286668800000
2943984023.2773438,11.204999,15.210001,0,0,1288915200000,DFO_3741_From_20101001_to_20101105,Heavy Rain,Chad,1.5,1285891200000
2509751955.6132812,8.279999,-0.809999,0,2600,1289433600000,DFO_3747_From_20101105_to_20101111,Heavy Rain,Ghana,1.5,1288915200000
11818854746.636719,4.113507,-72.960369,250,800000,1292803200000,DFO_3750_From_20101115_to_20101220,Heavy Rain,Columbia,1.5,1289779200000
14071979076.933594,-29.83844,147.387935,5,3000,1292803200000,DFO_3752_From_20101127_to_20101220,Heavy Rain,Australia,2.0,1290816000000
3224844085.9101562,9.776458,-66.938458,30,60000,1292803200000,DFO_3754_From_20101125_to_20101220,Torrential Rain,Venezuela,1.5,1290643200000
1655574472.0742188,40.106682,21.469658,1,0,1292544000000,DFO_3756_From_20101203_to_20101217,Torrential Rain,Greece,1.0,1291334400000
727519823.8515625,8.132642,125.5658,53,10000,1295308800000,DFO_3765_From_20110101_to_20110118,Heavy Rain,Philippines,2.0,1293840000000
44316893.953125,-36.61705,175.63358,0,0,1296432000000,DFO_3772_From_20110128_to_20110131,Tropical Storm Wilma,New Zealand,1.5,1296172800000
24211702412.95703,-21.090969,-64.041828,31,500,1296432000000,DFO_3775_From_20110130_to_20110131,Torrential Rain,Bolivia,1.0,1296345600000
806211924.125,8.513158,80.534153,14,250000,1297641600000,DFO_3776_From_20110201_to_20110214,Heavy Rain,Sri Lanka,1.5,1296518400000
475545098.48046875,7.095271,124.865345,11,2000,1296777600000,DFO_3777_From_20110201_to_20110204,Torrential Rain,Philippines,1.5,1296518400000
201886984.79296875,-29.502452,28.078344,26,5000,1297814400000,DFO_3778_From_20110201_to_20110216,Heavy Rain,Lesotho,1.0,1296518400000
650665656.5507812,-16.465923,-65.599682,3,10000,1298678400000,DFO_3782_From_20110214_to_20110226,Torrential Rain,Bolivia,1.5,1297641600000
15227293862.082031,-19.789652,146.657688,1,0,1301270400000,DFO_3786_From_20110307_to_20110328,Monsoonal Rain,Australia,1.0,1299456000000
306309011.7890625,37.802184,140.823207,10000,200000,1299801600000,DFO_3787_From_20110311_to_20110311,Tsunami,Japan,2.0,1299801600000
167121814.78125,-41.421667,147.327051,0,500,1301270400000,DFO_3793_From_20110322_to_20110328,Torrential Rain,Tasmania,2.0,1300752000000
1329014257.3671875,8.666488,99.277049,59,84000,1302393600000,DFO_3795_From_20110323_to_20110410,Heavy Rain,Thailand,2.0,1300838400000
97982842574.36328,48.678802,-97.21921,5,3600,1306195200000,DFO_3799_From_20100401_to_20110524,Heavy Rain and Snowmelt,USA,2.0,1270080000000
20301848616.648438,51.447982,53.673384,0,9000,1303171200000,DFO_3801_From_20110401_to_20110419,Heavy Rain and Snowmelt,Kazakhstan,1.5,1301616000000
2374454617.0742188,-9.679788,-40.119065,2,15000,1305072000000,DFO_3810_From_20110508_to_20110511,Torrential Rain,Brazil,1.5,1304812800000
398766467.01953125,45.626388,-73.014084,0,1300,1307577600000,DFO_3812_From_20110504_to_20110609,Heavy Rain,Canada,2.0,1304467200000
6196280621.097656,43.537631,-99.473227,0,4600,1311897600000,DFO_3815_From_20110604_to_20110729,"Heavy Rain,and Dam release",USA,1.5,1307145600000
920134393.9804688,8.306337,125.208244,15,15000,1308614400000,DFO_3820_From_20110605_to_20110621,Heavy Rain,Philippines,1.5,1307232000000
4162832920.2109375,22.564135,89.046349,6,10000,1311897600000,DFO_3843_From_20110721_to_20110729,Monsoonal Rain,Bangladesh,1.5,1311206400000
3256554593.3671875,-30.342984,-52.640299,10,20000,1311897600000,DFO_3846_From_20110723_to_20110729,Heavy Rain,Brazil,1.5,1311379200000
30304701744.53125,17.0382,102.822185,790,10000,1326067200000,DFO_3850_From_20110805_to_20120109,"Tropical Storms, Monsoonal Rain",Thailand,2.0,1312502400000
30552133362.628906,12.004283,105.501152,264,280000,1321315200000,DFO_3853_From_20110810_to_20111115,"Tropical Storm, Monsoonal Rain",Cambodia,2.0,1312934400000
19633491907.523438,26.375467,86.242215,158,70000,1317513600000,DFO_3854_From_20110815_to_20111002,Monsoonal Rain,India,2.0,1313366400000
7554415776.441406,26.589671,92.181547,7,11000,1315440000000,DFO_3856_From_20110815_to_20110908,Monsoonal Rain,India,1.5,1313366400000
27863888435.441406,25.012345,69.066891,434,660000,1320105600000,DFO_3857_From_20110812_to_20111101,Monsoonal Rain,Pakistan,1.5,1313107200000
1645985037.5351562,40.186216,-74.062065,20,370000,1315872000000,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,USA,2.0,1314403200000
659034890.4140625,1.660439,33.667825,31,0,1315440000000,DFO_3863_From_20110820_to_20110908,Heavy Rain,Uganda,1.5,1313798400000
1230862498.1992188,22.30208,73.953105,0,5000,1315872000000,DFO_3864_From_20110825_to_20110913,Monsoonal Rain,India,1.5,1314230400000
9177670438.550781,20.651119,86.002162,40,15000,1317513600000,DFO_3866_From_20110905_to_20111002,Monsoonal Rain,India,1.5,1315180800000
775137043.3359375,17.342998,121.54776,1,180000,1317513600000,DFO_3867_From_20110928_to_20111002,Tropical stroms Pendring and Nalgae,Philippines,2.0,1317168000000
427547653.66796875,22.247992,109.004871,0,132300,1318204800000,DFO_3868_From_20111001_to_20111010,Tropical Storm Nesat,China,1.5,1317427200000
530601832.125,39.104531,27.971908,3,0,1318204800000,DFO_3870_From_20111008_to_20111010,Torrential Rain,Turkey,1.0,1318032000000
7661723151.128906,18.280192,-100.833256,120,60000,1320105600000,DFO_3871_From_20111010_to_20111101,"Tropical storm Jova, Heavy Rain",Mexico,2.0,1318204800000
87743537.40234375,5.584658,-0.945865,14,43000,1319846400000,DFO_3872_From_20111026_to_20111029,Torrential Rain,Ghana,1.0,1319587200000
9242653.625,2.180851,40.167169,4,10000,1321315200000,DFO_3874_From_20111109_to_20111115,Torrential Rain,Kenya,1.5,1320796800000
1776039488.6171875,2.570315,34.383649,0,15000,1324339200000,DFO_3875_From_20111109_to_20111220,Torrential Rain,Uganda,1.5,1320796800000
6265787933.488281,4.640889,-73.939857,486,80000,1324512000000,DFO_3876_From_20111109_to_20111222,Torrential Rain,Columbia,2.0,1320796800000
639375825.7304688,1.698541,100.378,0,500,1322611200000,DFO_3878_From_20111127_to_20111130,Heavy Rain,Indonesia,1.0,1322352000000
17497721956.933594,-29.458424,149.372327,1,60,1324512000000,DFO_3879_From_20111127_to_20111222,Heavy Rain,Australia,1.0,1322352000000
391933250.4921875,-29.208414,30.06063,6,0,1322784000000,DFO_3880_From_20111127_to_20111202,Torrential Rain,South Africa,1.5,1322352000000
1391202734.2539062,0.385821,36.116761,24,98000,1324512000000,DFO_3881_From_20111129_to_20111222,Heavy Rain,Kenya,1.5,1322524800000
2486393926.5195312,8.526491,124.875163,957,1000,1324512000000,DFO_3884_From_20111216_to_20111222,Tropical Storm Washi,Philippines,2.0,1323993600000
59983342.20703125,-6.917042,39.037723,13,0,1324512000000,DFO_3886_From_20111220_to_20111222,Heavy Rain,Tanzania,2.0,1324339200000
3154239098.453125,-7.379525,110.236252,10,54,1325635200000,DFO_3888_From_20111218_to_20120104,Torrential Rain,Indonesia,1.0,1324166400000
2422488468.703125,8.772281,99.423816,0,1000,1326067200000,DFO_3889_From_20120101_to_20120109,Torrential Rain,Thailand,1.0,1325376000000
3137548218.4296875,-19.463714,-43.489292,8,14000,1326067200000,DFO_3890_From_20120101_to_20120109,Heavy Rain,Brazil,1.0,1325376000000
3004081706.1523438,-21.451324,34.072072,37,100000,1329177600000,DFO_3892_From_20120117_to_20120214,"Tropical Storms Dando, Funso",Mozambique,1.5,1326758400000
0.0,-17.784045,178.075692,8,3500,1328486400000,DFO_3893_From_20120122_to_20120206,Heavy Rain,Fiji,1.5,1327190400000
31876698316.48047,-21.717611,146.646094,2,13000,1331078400000,DFO_3894_From_20120122_to_20120307,Monsoonal Rain,Australia,2.0,1327190400000
574541996.96875,-7.482774,112.50974,6,3000,1327795200000,DFO_3895_From_20120127_to_20120129,Torrential Rain,Indonesia,1.5,1327622400000
144651685.47265625,42.55503,24.257634,5,1000,1328486400000,DFO_3896_From_20120201_to_20120206,"Dam Break, Snowmelt, Heavy Rain",Bulgaria,1.5,1328054400000
34434064.09765625,39.867742,21.005618,1,200,1328486400000,DFO_3897_From_20120203_to_20120206,Torrential Rain,Greece,1.0,1328227200000
2881369993.4648438,-6.318737,106.658074,0,6800,1329177600000,DFO_3899_From_20120212_to_20120214,Torrential Rain,Indonesia,1.0,1329004800000
1596384175.2929688,8.223924,125.264627,0,25000,1330300800000,DFO_3900_From_20120220_to_20120227,Torrential Rain,Philippines,1.0,1329696000000
769614739.4375,9.859668,12.807442,5,300,1330300800000,DFO_3901_From_20120220_to_20120227,Heavy Rain,Nigeria,1.0,1329696000000
1326925980.6601562,-2.585677,103.415798,0,1200,1330300800000,DFO_3902_From_20120220_to_20120227,Torrential Rain,Indonesia,1.0,1329696000000
1447682526.8242188,35.116281,8.698624,3,1000,1330300800000,DFO_3904_From_20120225_to_20120227,Torrential Rain,Tunisia,1.5,1330128000000
1686693577.8671875,31.458294,34.461539,0,1200,1331078400000,DFO_3906_From_20120304_to_20120307,Heavy Rain,Gaza,1.0,1330819200000
4439560406.15625,-0.5987,-79.495063,10,4700,1332720000000,DFO_3910_From_20120301_to_20120326,Heavy Rain,Ecuador,1.5,1330560000000
331702431.32421875,13.628836,123.278367,4,0,1333065600000,DFO_3914_From_20120326_to_20120330,Torrential Rain,Philippines,1.0,1332720000000
196055155.99609375,19.443322,-72.582111,9,11000,1335398400000,DFO_3915_From_20120408_to_20120426,Heavy Rain,Haiti,1.5,1333843200000
29906495593.572266,55.623585,40.264523,0,2600,1335398400000,DFO_3916_From_20120408_to_20120426,Snowmelt,Russia,1.0,1333843200000
2930296806.2421875,-2.441234,36.214118,0,50,1335398400000,DFO_3917_From_20120409_to_20120426,Heavy Rain,Kenya,1.0,1333929600000
2762375074.0117188,-23.646697,-59.272208,2,5000,1335398400000,DFO_3919_From_20120405_to_20120426,Torrential Rain,Paraguay,1.5,1333584000000
7662602995.621094,-3.649082,-62.022799,0,3000,1336348800000,DFO_3925_From_20120501_to_20120507,Heavy Rain,Brazil,2.0,1335830400000
11553377257.58789,68.00087,157.950235,0,1000,1338249600000,DFO_3931_From_20120520_to_20120529,Heavy Rain,Russia,1.5,1337472000000
855269693.8046875,29.578033,-95.808654,0,100,1342396800000,DFO_3948_From_20120713_to_20120716,Torrential Rain,USA,1.5,1342137600000
142149070.62890625,19.439848,82.321565,0,2000,1344211200000,DFO_3960_From_20120803_to_20120806,Monsoonal Rain,India,1.0,1343952000000
483957696.8046875,55.574626,-2.593343,0,0,1344211200000,DFO_3962_From_20120804_to_20120806,Torrential Rain,Scotland,1.0,1344038400000
586654602.5546875,40.519484,122.594372,2,800000,1344211200000,DFO_3963_From_20120803_to_20120806,Typhoons  Damrey and Saola,China,2.0,1343952000000
2224444428.6914062,31.160222,103.729817,13,14600,1345420800000,DFO_3965_From_20120814_to_20120820,Monsoonal Rain,China,1.0,1344902400000
4625560.01171875,20.985523,82.796221,1,210,1345420800000,DFO_3966_From_20120816_to_20120820,Monsoonal Rain,India,1.0,1345075200000
189590123.8046875,34.616699,135.556159,3,1000,1345420800000,DFO_3969_From_20120812_to_20120820,Torrential Rain,Japan,1.5,1344729600000
144163646.08984375,14.462036,-15.494274,4,1200,1346198400000,DFO_3971_From_20120824_to_20120829,Torrential Rain,Senegal,1.5,1345766400000
1043718296.2421875,35.030504,73.522165,26,1200,1346198400000,DFO_3974_From_20120823_to_20120829,Monsoonal Rain,Pakistan,1.5,1345680000000
1079767265.6875,37.391616,106.115278,6,30,1346198400000,DFO_3975_From_20120825_to_20120829,Torrential Rain,China,1.5,1345852800000
6957824677.402344,9.301664,12.10885,127,20000,1348617600000,DFO_3976_From_20120825_to_20120926,Heavy Rain,Nigeria,1.5,1345852800000
3149333608.71875,30.503005,-89.346018,1,60000,1346976000000,DFO_3977_From_20120828_to_20120907,Hurricane Isaac,USA,1.5,1346112000000
449383371.84375,38.194882,126.245599,59,24000,1346976000000,DFO_3979_From_20120817_to_20120907,Tropical Storms,North Korea,1.5,1345161600000
671884085.9921875,2.656467,32.726004,0,15000,1346976000000,DFO_3980_From_20120820_to_20120907,Heavy Rain,Uganda,1.0,1345420800000
1177044943.5234375,1.366374,35.829521,0,3000,1346976000000,DFO_3981_From_20120815_to_20120907,Heavy Rain,Kenya,1.0,1344988800000
1586772933.3515625,13.409272,-16.151491,0,41,1346976000000,DFO_3982_From_20120902_to_20120907,Heavy Rain,The Gambia,1.0,1346544000000
22198940284.94922,31.306274,76.85692,45,200,1347926400000,DFO_3983_From_20120916_to_20120918,Torrential Rain,India,2.0,1347753600000
13693744461.796875,28.044522,68.775576,400,742000,1351468800000,DFO_3984_From_20120910_to_20121029,Monsoonal Rain,Pakistan,1.5,1347235200000
19268299755.023438,17.090901,99.640458,0,3000,1348617600000,DFO_3985_From_20120912_to_20120926,Monsoonal Rain,Thailand,1.0,1347408000000
1660813484.1875,9.569418,29.585968,15,3000,1349222400000,DFO_3991_From_20120907_to_20121003,Heavy Rain,South Sudan,1.0,1346976000000
56178160.9296875,4.944556,44.896686,6,12200,1349222400000,DFO_3992_From_20120922_to_20121003,Heavy Rain,Somalia,1.5,1348272000000
1315676631.7851562,14.315988,2.956491,91,0,1350259200000,DFO_3994_From_20120915_to_20121015,Heavy Rain,Niger,1.0,1347667200000
7381296069.285156,11.078585,20.506625,0,17000,1350259200000,DFO_3995_From_20120915_to_20121015,Heavy Rain,Chad,1.0,1347667200000
1839564012.8320312,11.828347,78.804243,40,70000,1352332800000,DFO_4001_From_20121104_to_20121108,Tropical Storm Nilam,India,2.0,1351987200000
447989067.25,7.987227,124.468671,74,60000,1354579200000,DFO_4005_From_20121204_to_20121204,Tropical Storm Bopha,Philippines,2.0,1354579200000
1084821201.7265625,39.509315,28.709678,1,0,1354579200000,DFO_4006_From_20121202_to_20121204,Torrential Rain,Turkey,1.0,1354406400000
4289311159.8671875,-27.5025,-59.625194,6,10000,1354579200000,DFO_4007_From_20121120_to_20121204,Heavy Rain,Argentina,1.5,1353369600000
9207469223.486328,53.4569,-1.19371,4,1700,1355788800000,DFO_4009_From_20121120_to_20121218,Heavy Rain,United Kingdom,1.0,1353369600000
407185627.53125,-3.867021,121.883077,8,1000,1357776000000,DFO_4013_From_20130103_to_20130110,Heavy Rain,Indonesia,1.0,1357171200000
380905366.828125,7.256988,125.30844,0,3180,1357776000000,DFO_4016_From_20130104_to_20130110,Heavy Rain,Philippines,1.0,1357257600000
362231293.43359375,-9.282979,-76.457258,0,2000,1357776000000,DFO_4017_From_20130104_to_20130110,Torrential Rain,Peru,1.5,1357257600000
1032572775.6289062,32.839777,36.450233,2,1600,1357776000000,DFO_4019_From_20130108_to_20130110,Heavy Rain,Palestine,1.5,1357603200000
323241442.0703125,-6.179453,106.729879,32,46000,1358812800000,DFO_4020_From_20130113_to_20130122,Monsoonal Rain,Indonesia,2.0,1358035200000
2294734145.1210938,0.058024,36.51717,20,400,1358380800000,DFO_4022_From_20130113_to_20130117,Heavy Rain,Kenya,1.0,1358035200000
2634617681.8710938,-24.800608,32.67733,135,170000,1362355200000,DFO_4023_From_20130117_to_20130304,Heavy Rain,Mozambique,1.5,1358380800000
6714342153.4609375,-19.372479,144.818063,6,8000,1359676800000,DFO_4024_From_20130122_to_20130201,Tropical Storm Oswald,Australia,1.5,1358812800000
3634257066.7070312,-20.376563,25.064564,0,400,1359676800000,DFO_4026_From_20130115_to_20130201,Heavy Rain,Botswana,1.5,1358208000000
2176266054.7695312,-5.887359,144.477319,0,500,1360627200000,DFO_4028_From_20121201_to_20130212,Heavy Rain,Papua New Guinea,1.0,1354320000000
13838271.03125,-2.41871,104.265313,0,1000,1362355200000,DFO_4032_From_20130220_to_20130304,Heavy rain,Indonesia,1.5,1361318400000
12528446908.835938,-17.814634,22.624352,0,10000,1363478400000,DFO_4037_From_20130301_to_20130317,Heavy Rain,Namibia,1.0,1362096000000
11588987409.640625,48.564308,-97.597746,0,0,1367193600000,DFO_4051_From_20130427_to_20130429,Heavy Rain and Snowmelt,USA,1.0,1367020800000
197914610.1171875,2.169639,43.655301,7,50000,1368662400000,DFO_4055_From_20130501_to_20130516,Heavy Rain,Somalia,2.0,1367366400000
6681184607.640625,-24.146038,-57.65355,0,52000,1373846400000,DFO_4075_From_20130704_to_20130715,Heavy Rain,Paraguay,1.5,1372896000000
9718445152.277344,32.814392,70.637704,135,81000,1375833600000,DFO_4078_From_20130801_to_20130807,Heavy Rain,Pakistan,1.5,1375315200000
6419466943.0859375,50.004265,128.424146,0,1500,1375833600000,DFO_4079_From_20130801_to_20130807,Heavy Rain,Russia,2.0,1375315200000
16580986433.71875,28.740393,69.106502,70,12000,1377043200000,DFO_4082_From_20130807_to_20130821,"Monsoon Rain, began with #4078",Pakistan,1.5,1375833600000
64117031056.853516,50.532277,130.272429,100,260000,1381708800000,DFO_4083_From_20130807_to_20131014,"Heavy Rain, began with #4079",China,2.0,1375833600000
22347121192.992188,12.658027,105.083548,122,60000,1381708800000,DFO_4090_From_20130927_to_20131014,Monsoonal Rain,Cambodia,1.5,1380240000000
24333584786.804688,13.081862,101.693689,42,982799,1381708800000,DFO_4092_From_20130930_to_20131014,Monsoonal Rain,Thailand,1.5,1380499200000
1536464217.0390625,7.737242,28.824089,0,3300,1381708800000,DFO_4094_From_20131008_to_20131014,Heavy Rain,South Sudan,1.0,1381190400000
13471944456.683594,24.717423,85.932081,7,0,1384041600000,DFO_4098_From_20131012_to_20131110,Heavy Rain,India,1.5,1381536000000
603742100.5078125,30.660662,-98.011079,4,4800,1384041600000,DFO_4101_From_20131031_to_20131110,Torrential Rain,USA,2.0,1383177600000
450754815.34375,21.681893,57.427572,100,0,1384819200000,DFO_4105_From_20131108_to_20131119,Tropical Storm,Somalia,1.5,1383868800000
12860651275.582031,53.2732,-1.51144,0,200,1391731200000,DFO_4111_From_20131227_to_20140207,Heavy Rain,United Kingdom,1.5,1388102400000
2675945380.3828125,37.559702,-86.789903,5,0,1388793600000,DFO_4115_From_20131222_to_20140104,Heavy Rain,USA,1.0,1387670400000
45778294081.68359,-13.388781,-64.013513,60,84000,1398902400000,DFO_4117_From_20140110_to_20140501,Heavy Rain,Bolivia,2.0,1389312000000
710262506.7578125,-26.241474,150.116713,1,0,1396137600000,DFO_4130_From_20140324_to_20140330,Torrential Rain,Australia,1.5,1395619200000
1572855059.3632812,-7.193015,38.968923,41,0,1398902400000,DFO_4137_From_20140418_to_20140501,Torrential Rain,Tanzania,1.5,1397779200000
1112612162.4101562,-7.664354,38.944179,0,22000,1400198400000,DFO_4140_From_20140510_to_20140516,Heavy Rain,Tanzania,1.0,1399680000000
5742184831.2421875,23.265167,113.34169,6,500,1402358400000,DFO_4146_From_20140530_to_20140610,Heavy Rain,China,1.0,1401408000000
29168804328.0,-24.354116,-53.547014,9,265000,1405296000000,DFO_4150_From_20140603_to_20140714,Heay Rain,Paraguay,2.0,1401753600000
752337165.6523438,6.771897,124.729885,0,35000,1403654400000,DFO_4153_From_20140617_to_20140625,Heavy Rain,Philippines,1.0,1402963200000
201577630.5546875,27.811455,94.716023,0,10000,1403654400000,DFO_4154_From_20140623_to_20140625,Monsoonal Ran,India,1.0,1403481600000
198683837.76171875,19.82582,99.738953,0,500,1405296000000,DFO_4156_From_20140711_to_20140714,Heavy Rain,Thailand,1.0,1405036800000
253187297.99609375,-35.698936,174.068419,0,0,1405296000000,DFO_4157_From_20140705_to_20140714,Heavy Rain,New Zealand,1.0,1404518400000
36430824041.21484,-2.929344,-59.559684,0,0,1406592000000,DFO_4159_From_20140522_to_20140729,Heavy Rain,Brazil,2.0,1400716800000
13532785625.507812,-32.346689,-58.025587,10,50000,1406592000000,DFO_4163_From_20140703_to_20140729,Heavy Rain,Brazil,2.0,1404345600000
7702746655.777344,27.385201,79.758579,31,4000,1410134400000,DFO_4171_From_20140811_to_20140908,Monsoonal Rain,India,1.5,1407715200000
7580475007.003906,26.179465,86.253746,0,10000,1410134400000,DFO_4174_From_20140814_to_20140908,Monsoonal Rain,India,1.5,1407974400000
312323568.56640625,16.327289,6.40648,12,10000,1408406400000,DFO_4175_From_20140813_to_20140819,Heavy Rain,Niger,1.0,1407888000000
13152947529.285156,27.613202,94.654164,1,75000,1410134400000,DFO_4176_From_20140815_to_20140908,Monsoonal Rain,India,1.0,1408060800000
25864563880.691406,24.566128,90.633346,17,500000,1410134400000,DFO_4178_From_20140820_to_20140908,Monsoonal Rain,Bangladesh,1.5,1408492800000
6367428653.652344,33.944858,75.341864,300,30000,1412985600000,DFO_4179_From_20140901_to_20141011,Monoonal Rain,Pakistan,2.0,1409529600000
1267514868.5625,16.403907,100.456514,0,400,1410134400000,DFO_4184_From_20140901_to_20140908,Monsoonal Rain,Thailand,1.0,1409529600000
924122968.5234375,6.941732,32.906766,7,3000,1412985600000,DFO_4186_From_20140921_to_20141011,Heavy Rain,South Sudan,1.0,1411257600000
17600282439.88672,26.746527,92.489108,59,30000,1412985600000,DFO_4188_From_20140924_to_20141011,Monsoonal rain,India,1.5,1411516800000
